load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2024_Q3_holidays_10h,3956.91,0,-2651.94,1304.97,0
Antioquia,2024_Q3_holidays_11h,4056.11,0,-2703.82,1352.29,0
Antioquia,2024_Q3_holidays_12h,4142.97,0,-2756.83,1386.14,0
Antioquia,2024_Q3_holidays_13h,4140.21,0,-2762.1,1378.1,0
Antioquia,2024_Q3_holidays_14h,4199.51,0,-2810.05,1389.46,0
Antioquia,2024_Q3_holidays_15h,4302.59,0,-2890.81,1411.78,0
Antioquia,2024_Q3_holidays_16h,4336.91,0,-2931.24,1405.67,0
Antioquia,2024_Q3_holidays_17h,4324.04,0,-2942.8,1381.24,0
Antioquia,2024_Q3_holidays_18h,4219.95,0,-2884.26,1335.7,0
Antioquia,2024_Q3_holidays_19h,4338.1,0,-2959.13,1378.97,0
Antioquia,2024_Q3_holidays_20h,4428.87,0,-3016.11,1412.76,0
Antioquia,2024_Q3_holidays_21h,4366.13,0,-2978.53,1387.6,0
Antioquia,2024_Q3_holidays_22h,4208.88,0,-2878.41,1330.48,0
Antioquia,2024_Q3_holidays_23h,4007.67,0,-2753.39,1254.29,0
Antioquia,2024_Q4_labor_0h,4095.38,0,-2901.59,1193.79,0
Antioquia,2024_Q4_labor_1h,3968.38,0,-2836.57,1131.81,0
Antioquia,2024_Q4_labor_2h,3887.48,0,-2794.44,1093.04,0
Antioquia,2024_Q4_labor_3h,3828.97,0,-2763.45,1065.52,0
